Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.76,6,64.64,4390.79193928291,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6208,60,243,62.08,18.444938535429102,62.08,2.277493476867E-4,100,340.2157575757575,DDOS-SYN_FLOOD
32.0,6,164.4,77.61868191045815,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,819,66,156,81.9,33.88362436340008,81.9,0.0130839109420776,10,1148.0999999999997,BENIGN
0.0,1,64.0,165325.34489554592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.060600280761719E-6,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,89126.73183170421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1219978332519532E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,57900.38652678079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.728057861328125E-5,100,0.0,DDOS-ICMP_FLOOD
19.88,6,63.84,12121.214923561542,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.249998092651367E-5,100,0.0,DDOS-RSTFINFLOOD
19.88,6,64.0,13116.21739946213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,17286,60,174,172.86,11.400000000000004,172.86,7.624149322509765E-5,100,129.9600000000001,DDOS-TCP_FLOOD
8.0,17,64.0,27004.275045068247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.725051879882813E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,90336.07581305192,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1079311370849607E-5,100,0.0,DDOS-PSHACK_FLOOD
8.24,17,64.0,20072.281776416537,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6157,60,217,61.57,15.699999999999989,61.57,4.98199462890625E-5,100,246.4899999999996,DOS-UDP_FLOOD
8.72,17,64.0,26924.534600077037,0.01,0.0,0.0,0.0,0.03,0.0,0.0,3,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,17320,66,1474,173.2,132.08628951858643,173.2,3.7140846252441407E-5,100,17446.78787878784,DOS-UDP_FLOOD
8.0,17,64.0,8169.82021465163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,1.224112510681E-4,100,0.0,MIRAI-UDPPLAIN
19.56,6,63.19,10576.453085205638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,6430,60,339,64.3,31.58969912659973,64.3,9.454965591430664E-5,100,997.9090909090954,DDOS-TCP_FLOOD
8.0,17,64.0,27166.9408640456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.680944442749023E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,65.91,10064.558237750156,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1,0,0,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.935855865478516E-5,100,0.0,DOS-TCP_FLOOD
23.2,6,85.6,49.34399826826178,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,902,60,230,90.2,56.97133782292052,90.2,0.0202659845352172,10,3245.733333333334,BENIGN
8.0,17,64.0,22800.08697542944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,4.426002502441406E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,13515.189791841209,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.409095764160156E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,32446.07410845517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.108024597167969E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,24144.04789316141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.141807556152344E-5,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,32862.99459374755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0438899993896485E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,32278.7748191473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.098964691162109E-5,100,0.0,DDOS-UDP_FLOOD
8.24,17,64.0,28522.978578714723,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,3.505945205688477E-5,100,0.3599999999999997,DOS-UDP_FLOOD
0.0,1,64.0,17623.866549014663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.676031112670898E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,13806.135615536536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.244110107421874E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,10529.721587628348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.49692726135254E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,24821.304296366437,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.029989242553711E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,62303.980986333925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6050338745117186E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,16826.348938901592,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.944013595581055E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,28106.305702606714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.557920455932617E-5,100,0.0,DDOS-PSHACK_FLOOD
19.92,6,63.36,9465.17726175163,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6352,60,412,63.52,35.20000000000001,63.52,1.056504249572E-4,100,1239.0400000000006,DDOS-TCP_FLOOD
20.0,6,64.0,12439.361765229254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.038997650146485E-5,100,0.0,DDOS-SYN_FLOOD
20.24,6,64.0,11444.212824010914,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6263,60,317,62.63,25.700943267679527,62.63,8.738040924072266E-5,100,660.5384848484815,DOS-TCP_FLOOD
8.0,17,64.0,58645.19015659955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.742124557495117E-5,100,0.0,DDOS-UDP_FLOOD
19.68,6,64.0,8269.363774373534,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6288,60,348,62.88,28.799999999999997,62.88,1.303601264953E-4,100,829.4399999999997,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,35210.74546675621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8409957885742187E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,35802.85104566795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.813100814819336E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,28257.791551573133,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5388469696044924E-5,100,0.0,DDOS-PSHACK_FLOOD
2.16,47,67.12,650.5964143784727,0.0,0.05,0.0,0.0,0.03,0.0,0.0,3,5,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.03,0.0,0.0,0.97,0.97,53234,60,578,532.34,145.93953500949598,532.34,0.0015370607376098,100,21298.347878787907,MIRAI-GREIP_FLOOD
0.0,1,64.0,26001.512615460917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.847122192382813E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,46884.6858931366,0.0,0.9,0.1,0.0,0.1,0.0,0.0,10,90,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.132892608642578E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,65.91,11339.327908297062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55060,214,554,550.6,33.99999999999998,550.6,8.820056915283203E-5,100,1155.9999999999986,MIRAI-UDPPLAIN
20.0,6,64.0,28928.229533071248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.458023071289062E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,40884.1407544595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4459362030029298E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,64389.0696960393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.5540122985839845E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,31105.78463363987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.23486328125E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,37229.75323983668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.686977386474609E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,15569.0571640683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.424188613891601E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,59987.18535469108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.667976379394531E-5,100,0.0,DDOS-ICMP_FLOOD
21.6,6,89.5,36.41527420606738,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,2506,54,789,250.6,289.58023259730817,250.6,0.0303426027297973,10,83856.7111111111,DNS_SPOOFING
20.0,6,64.0,42336.7719794085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.362966537475586E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,23014.013717421123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.3451786041259766E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,34940.8863712096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8629302978515625E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,46248.803616716286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1631717681884767E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,23314.64146748193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2891502380371095E-5,100,0.0,DOS-SYN_FLOOD
8.0,17,64.0,12550.281268701376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.96985626220703E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,32353.47115087936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.090858459472656E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,15556.930380920589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.428956985473632E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,91839.3693890957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0898113250732422E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,14594.467448415046,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.852865219116211E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,31825.6620380909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1781196594238284E-5,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,5039.776987407478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.984214782714E-4,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,152631.14992721978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.561279296875E-6,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,26969.54732510288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.709077835083008E-5,100,0.0,DDOS-ICMP_FLOOD
51.6,6,81.7,10954.045442674327,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5120,94,1500,512.0,673.1233996163787,512.0,9.698867797851564E-5,10,453095.1111111111,DNS_SPOOFING
7.92,17,65.91,14805.690282043137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6033,60,83,60.33,2.4987067362008126,60.33,6.767034530639648E-5,100,6.243535353535317,DDOS-UDP_FLOOD
0.0,1,64.0,52798.38872104733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.910924911499024E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,47527.52407932012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1049976348876955E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,26601.78854569671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7600994110107424E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
7.92,17,63.36,16863.557413959472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.929946899414063E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,38019.43437273386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.75421142578125E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,34399.27827441975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.907037734985352E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,17724.408384043272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.642890930175781E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,27374.38976634904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.6549568176269534E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,55101.20861797162,0.0,0.0,0.17,0.83,0.83,0.0,0.0,83,0,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.823902130126953E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,38154.31638315292,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6209354400634767E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,54677.40842132708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8308162689208982E-5,100,0.0,DDOS-ICMP_FLOOD
8.28,17,65.91,29744.72732430324,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0,1.0,1.0,6028,60,78,60.28,2.050277143128792,60.28,3.3619403839111326E-5,100,4.20363636363636,DOS-UDP_FLOOD
0.0,1,64.0,33934.49838187702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9468536376953124E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23090.03027800716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.382848739624024E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,30951.98878311564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.230810165405273E-5,100,0.0,DOS-SYN_FLOOD
4.24,17,64.4,1647.4998625218982,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.0,0.02,0.01,0.0,0.98,0.98,90832,60,1514,908.32,587.5112185475201,908.32,6.519389152526E-4,100,345169.431919192,DDOS-UDP_FRAGMENTATION
